Source,Latitude,Longitude,Time Zone,Elevation
NASA,-90.0,-0.0,14,2811.04
Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,wdir,Albedo
2001,4,29,11,5.383,-60.783,0.0,0.0,0.0,97.75,16.699,0.01
2001,4,29,12,5.67,-60.142,0.0,0.0,0.0,96.875,15.013,0.01
2001,4,29,13,5.753,-59.541,0.0,0.0,0.0,96.562,14.47,0.01
2001,4,29,14,5.764,-58.955,0.0,0.0,0.0,96.375,14.601,0.01
2001,4,29,15,5.734,-58.447,0.0,0.0,0.0,96.25,14.358,0.01
2001,4,29,16,5.673,-58.041,0.0,0.0,0.0,95.875,14.189,0.01
2001,4,29,17,5.622,-57.806,0.0,0.0,0.0,96.0,13.747,0.01
2001,4,29,18,5.607,-57.697,0.0,0.0,0.0,96.375,13.455,0.01
2001,4,29,19,5.162,-57.587,0.0,0.0,0.0,97.125,11.259,0.01
2001,4,29,20,4.935,-57.181,0.0,0.0,0.0,97.688,12.804,0.01
2001,4,29,21,5.133,-57.15,0.0,0.0,0.0,97.5,14.544,0.01
2001,4,29,22,5.156,-56.994,0.0,0.0,0.0,97.875,13.405,0.01
2001,4,29,23,5.379,-56.845,0.0,0.0,0.0,98.125,15.934,0.01
2001,4,30,0,5.638,-56.798,0.0,0.0,0.0,98.625,18.083,0.01
2001,4,30,1,5.897,-56.806,0.0,0.0,0.0,98.625,18.939,0.01
2001,4,30,2,6.133,-56.791,0.0,0.0,0.0,98.812,19.727,0.01
2001,4,30,3,6.277,-56.673,0.0,0.0,0.0,99.062,19.788,0.01
2001,4,30,4,6.295,-56.509,0.0,0.0,0.0,99.312,18.975,0.01
2001,4,30,5,6.307,-56.369,0.0,0.0,0.0,99.25,16.774,0.01
2001,4,30,6,6.243,-56.228,0.0,0.0,0.0,99.938,12.21,0.01
2001,4,30,7,6.25,-55.962,0.0,0.0,0.0,100.0,9.498,0.01
2001,4,30,8,5.885,-55.541,0.0,0.0,0.0,100.0,9.475,0.01
2001,4,30,9,5.653,-55.283,0.0,0.0,0.0,100.0,9.306,0.01
2001,4,30,10,5.459,-55.189,0.0,0.0,0.0,100.0,10.055,0.01
2001,4,30,11,5.831,-55.228,0.0,0.0,0.0,100.0,12.379,0.01
2001,4,30,12,5.983,-55.212,0.0,0.0,0.0,100.0,9.622,0.01
2001,4,30,13,6.261,-55.369,0.0,0.0,0.0,98.875,9.697,0.01
2001,4,30,14,6.367,-55.744,0.0,0.0,0.0,97.75,12.399,0.01
2001,4,30,15,6.359,-56.158,0.0,0.0,0.0,97.375,11.697,0.01
2001,4,30,16,6.259,-56.603,0.0,0.0,0.0,97.312,11.52,0.01
2001,4,30,17,6.082,-56.556,0.0,0.0,0.0,97.25,10.285,0.01
2001,4,30,18,5.602,-56.486,0.0,0.0,0.0,97.0,8.582,0.01
2001,4,30,19,5.395,-56.642,0.0,0.0,0.0,96.75,11.359,0.01
2001,4,30,20,5.034,-56.72,0.0,0.0,0.0,96.812,12.548,0.01
2001,4,30,21,4.853,-56.908,0.0,0.0,0.0,96.875,13.499,0.01
2001,4,30,22,4.884,-57.041,0.0,0.0,0.0,97.562,18.174,0.01
2001,4,30,23,5.146,-56.986,0.0,0.0,0.0,98.438,22.399,0.01
2001,5,1,0,5.26,-56.861,0.0,0.0,0.0,99.625,25.043,0.01
2001,5,1,1,5.398,-56.627,0.0,0.0,0.0,100.0,26.75,0.01
2001,5,1,2,5.43,-56.267,0.0,0.0,0.0,100.0,26.123,0.01
2001,5,1,3,5.427,-55.97,0.0,0.0,0.0,100.0,25.495,0.01
2001,5,1,4,5.433,-55.791,0.0,0.0,0.0,100.0,26.565,0.01
2001,5,1,5,5.575,-55.525,0.0,0.0,0.0,100.0,28.181,0.01
2001,5,1,6,5.745,-55.056,0.0,0.0,0.0,100.0,29.668,0.01
2001,5,1,7,5.884,-54.611,0.0,0.0,0.0,100.0,30.037,0.01
2001,5,1,8,5.904,-54.228,0.0,0.0,0.0,100.0,29.924,0.01
2001,5,1,9,5.908,-53.931,0.0,0.0,0.0,100.0,29.989,0.01
2001,5,1,10,5.969,-53.744,0.0,0.0,0.0,100.0,30.256,0.01
2001,5,1,11,6.057,-53.767,0.0,0.0,0.0,100.0,30.799,0.01
2001,5,1,12,6.211,-53.994,0.0,0.0,0.0,100.0,32.571,0.01
2001,5,1,13,6.337,-54.322,0.0,0.0,0.0,98.25,34.807,0.01
2001,5,1,14,6.385,-54.603,0.0,0.0,0.0,97.312,36.141,0.01
2001,5,1,15,6.364,-54.759,0.0,0.0,0.0,97.375,37.067,0.01
2001,5,1,16,6.332,-54.806,0.0,0.0,0.0,98.312,37.732,0.01
2001,5,1,17,6.38,-54.752,0.0,0.0,0.0,99.188,37.137,0.01
2001,5,1,18,6.452,-54.603,0.0,0.0,0.0,99.062,35.538,0.01
2001,5,1,19,6.466,-54.486,0.0,0.0,0.0,98.812,34.266,0.01
2001,5,1,20,6.368,-54.345,0.0,0.0,0.0,98.0,32.423,0.01
2001,5,1,21,6.19,-54.119,0.0,0.0,0.0,96.75,30.319,0.01
2001,5,1,22,6.286,-53.798,0.0,0.0,0.0,96.688,29.4,0.01
2001,5,1,23,6.316,-53.416,0.0,0.0,0.0,97.312,28.118,0.01
2001,5,2,0,6.293,-53.095,0.0,0.0,0.0,99.0,27.424,0.01
2001,5,2,1,6.35,-52.798,0.0,0.0,0.0,100.0,27.952,0.01
2001,5,2,2,6.483,-52.58,0.0,0.0,0.0,100.0,28.974,0.01
2001,5,2,3,6.379,-52.345,0.0,0.0,0.0,100.0,28.134,0.01
2001,5,2,4,6.115,-52.017,0.0,0.0,0.0,100.0,25.583,0.01
2001,5,2,5,6.024,-51.791,0.0,0.0,0.0,99.188,25.834,0.01
2001,5,2,6,5.989,-51.666,0.0,0.0,0.0,96.75,27.0,0.01
2001,5,2,7,5.916,-51.65,0.0,0.0,0.0,95.375,29.51,0.01
2001,5,2,8,6.149,-51.627,0.0,0.0,0.0,95.125,36.215,0.01
2001,5,2,9,6.273,-51.478,0.0,0.0,0.0,94.875,41.112,0.01
2001,5,2,10,6.32,-51.236,0.0,0.0,0.0,94.0,45.3,0.01
2001,5,2,11,6.469,-51.142,0.0,0.0,0.0,95.312,49.751,0.01
2001,5,2,12,6.701,-51.181,0.0,0.0,0.0,98.688,54.587,0.01
2001,5,2,13,7.022,-51.322,0.0,0.0,0.0,100.0,59.069,0.01
2001,5,2,14,7.39,-51.619,0.0,0.0,0.0,100.0,63.029,0.01
2001,5,2,15,7.758,-52.025,0.0,0.0,0.0,100.0,66.12,0.01
2001,5,2,16,8.105,-52.595,0.0,0.0,0.0,100.0,67.86,0.01
2001,5,2,17,8.206,-53.072,0.0,0.0,0.0,100.0,67.023,0.01
2001,5,2,18,8.113,-53.47,0.0,0.0,0.0,99.5,65.113,0.01
2001,5,2,19,7.946,-53.994,0.0,0.0,0.0,99.75,64.241,0.01
2001,5,2,20,7.817,-54.603,0.0,0.0,0.0,99.562,64.229,0.01
2001,5,2,21,7.75,-55.142,0.0,0.0,0.0,99.25,64.313,0.01
2001,5,2,22,7.673,-55.502,0.0,0.0,0.0,99.125,63.774,0.01
2001,5,2,23,7.321,-55.587,0.0,0.0,0.0,100.0,61.302,0.01
2001,5,3,0,6.833,-55.259,0.0,0.0,0.0,100.0,57.182,0.01
2001,5,3,1,6.664,-54.845,0.0,0.0,0.0,100.0,50.375,0.01
2001,5,3,2,6.53,-54.627,0.0,0.0,0.0,100.0,45.776,0.01
2001,5,3,3,6.44,-54.4,0.0,0.0,0.0,100.0,39.832,0.01
2001,5,3,4,6.368,-54.314,0.0,0.0,0.0,100.0,34.099,0.01
2001,5,3,5,6.118,-54.173,0.0,0.0,0.0,100.0,27.285,0.01
2001,5,3,6,5.857,-54.181,0.0,0.0,0.0,100.0,23.008,0.01
2001,5,3,7,5.712,-54.447,0.0,0.0,0.0,100.0,20.914,0.01
2001,5,3,8,5.592,-55.072,0.0,0.0,0.0,100.0,20.612,0.01
2001,5,3,9,5.529,-55.947,0.0,0.0,0.0,99.875,18.281,0.01
2001,5,3,10,5.406,-57.025,0.0,0.0,0.0,99.875,15.763,0.01
2001,5,3,11,5.394,-58.087,0.0,0.0,0.0,99.625,12.889,0.01
2001,5,3,12,5.382,-59.119,0.0,0.0,0.0,99.5,9.189,0.01
2001,5,3,13,5.151,-60.127,0.0,0.0,0.0,99.75,5.745,0.01
2001,5,3,14,4.77,-60.97,0.0,0.0,0.0,100.0,2.534,0.01
2001,5,3,15,4.547,-61.494,0.0,0.0,0.0,100.0,0.197,0.01
2001,5,3,16,4.688,-61.627,0.0,0.0,0.0,100.0,358.854,0.01
2001,5,3,17,4.683,-61.462,0.0,0.0,0.0,100.0,357.706,0.01
2001,5,3,18,4.355,-61.212,0.0,0.0,0.0,100.0,357.738,0.01
2001,5,3,19,4.19,-60.923,0.0,0.0,0.0,100.0,1.817,0.01
2001,5,3,20,4.239,-60.548,0.0,0.0,0.0,100.0,4.439,0.01
2001,5,3,21,4.283,-60.205,0.0,0.0,0.0,100.0,5.128,0.01
2001,5,3,22,4.342,-59.962,0.0,0.0,0.0,100.0,5.68,0.01
2001,5,3,23,4.329,-59.861,0.0,0.0,0.0,100.0,5.073,0.01
2001,5,4,0,4.253,-59.822,0.0,0.0,0.0,100.0,4.003,0.01
2001,5,4,1,4.194,-59.783,0.0,0.0,0.0,100.0,3.204,0.01
2001,5,4,2,4.161,-59.72,0.0,0.0,0.0,100.0,2.798,0.01
2001,5,4,3,4.137,-59.634,0.0,0.0,0.0,100.0,2.598,0.01
2001,5,4,4,4.129,-59.525,0.0,0.0,0.0,100.0,2.494,0.01
2001,5,4,5,4.156,-59.408,0.0,0.0,0.0,100.0,3.449,0.01
2001,5,4,6,4.195,-59.267,0.0,0.0,0.0,100.0,4.914,0.01
2001,5,4,7,4.21,-59.111,0.0,0.0,0.0,100.0,5.964,0.01
2001,5,4,8,4.229,-58.947,0.0,0.0,0.0,100.0,5.3,0.01
2001,5,4,9,4.18,-58.806,0.0,0.0,0.0,100.0,3.643,0.01
2001,5,4,10,4.151,-58.83,0.0,0.0,0.0,100.0,5.399,0.01
2001,5,4,11,4.217,-59.072,0.0,0.0,0.0,100.0,9.707,0.01
2001,5,4,12,4.353,-59.369,0.0,0.0,0.0,100.0,14.66,0.01
2001,5,4,13,4.49,-59.541,0.0,0.0,0.0,100.0,17.521,0.01
2001,5,4,14,4.639,-59.587,0.0,0.0,0.0,100.0,19.991,0.01
2001,5,4,15,4.784,-59.627,0.0,0.0,0.0,100.0,22.67,0.01
2001,5,4,16,4.906,-59.744,0.0,0.0,0.0,100.0,25.463,0.01
2001,5,4,17,5.003,-59.767,0.0,0.0,0.0,100.0,26.325,0.01
2001,5,4,18,5.091,-59.697,0.0,0.0,0.0,100.0,25.936,0.01
2001,5,4,19,5.169,-59.634,0.0,0.0,0.0,100.0,25.326,0.01
2001,5,4,20,5.233,-59.572,0.0,0.0,0.0,100.0,24.614,0.01
2001,5,4,21,5.296,-59.509,0.0,0.0,0.0,100.0,23.842,0.01
2001,5,4,22,5.361,-59.486,0.0,0.0,0.0,100.0,23.352,0.01
2001,5,4,23,5.43,-59.462,0.0,0.0,0.0,100.0,22.95,0.01
2001,5,5,0,5.473,-59.431,0.0,0.0,0.0,100.0,22.758,0.01
2001,5,5,1,5.539,-59.462,0.0,0.0,0.0,100.0,21.861,0.01
2001,5,5,2,5.593,-59.58,0.0,0.0,0.0,100.0,21.727,0.01
2001,5,5,3,5.544,-59.603,0.0,0.0,0.0,100.0,23.856,0.01
2001,5,5,4,5.597,-59.47,0.0,0.0,0.0,100.0,25.993,0.01
2001,5,5,5,5.724,-59.111,0.0,0.0,0.0,100.0,27.649,0.01
2001,5,5,6,5.837,-58.681,0.0,0.0,0.0,100.0,28.28,0.01
2001,5,5,7,5.899,-58.236,0.0,0.0,0.0,100.0,27.617,0.01
2001,5,5,8,5.874,-57.916,0.0,0.0,0.0,100.0,25.611,0.01
2001,5,5,9,5.793,-57.83,0.0,0.0,0.0,100.0,23.107,0.01
2001,5,5,10,5.728,-57.877,0.0,0.0,0.0,100.0,21.947,0.01
2001,5,5,11,5.501,-58.228,0.0,0.0,0.0,100.0,21.756,0.01
2001,5,5,12,5.244,-58.72,0.0,0.0,0.0,100.0,23.624,0.01
2001,5,5,13,5.063,-59.252,0.0,0.0,0.0,100.0,26.288,0.01
2001,5,5,14,4.919,-59.877,0.0,0.0,0.0,100.0,28.763,0.01
2001,5,5,15,4.823,-60.525,0.0,0.0,0.0,100.0,30.677,0.01
2001,5,5,16,4.687,-61.15,0.0,0.0,0.0,100.0,31.783,0.01
2001,5,5,17,4.628,-61.65,0.0,0.0,0.0,100.0,30.201,0.01
2001,5,5,18,4.658,-61.986,0.0,0.0,0.0,100.0,27.468,0.01
2001,5,5,19,4.689,-62.173,0.0,0.0,0.0,100.0,26.095,0.01
2001,5,5,20,4.728,-62.291,0.0,0.0,0.0,100.0,25.549,0.01
2001,5,5,21,4.774,-62.322,0.0,0.0,0.0,100.0,25.391,0.01
2001,5,5,22,4.827,-62.33,0.0,0.0,0.0,100.0,24.782,0.01
2001,5,5,23,4.846,-62.236,0.0,0.0,0.0,100.0,23.465,0.01
2001,5,6,0,4.914,-62.072,0.0,0.0,0.0,100.0,21.548,0.01
2001,5,6,1,4.991,-61.939,0.0,0.0,0.0,100.0,19.569,0.01
2001,5,6,2,5.057,-61.814,0.0,0.0,0.0,100.0,17.903,0.01
2001,5,6,3,5.077,-61.72,0.0,0.0,0.0,100.0,16.539,0.01
2001,5,6,4,5.064,-61.634,0.0,0.0,0.0,100.0,15.387,0.01
2001,5,6,5,5.004,-61.533,0.0,0.0,0.0,100.0,14.557,0.01
2001,5,6,6,4.925,-61.486,0.0,0.0,0.0,100.0,13.86,0.01
2001,5,6,7,4.87,-61.47,0.0,0.0,0.0,100.0,13.167,0.01
2001,5,6,8,4.858,-61.462,0.0,0.0,0.0,100.0,12.539,0.01
2001,5,6,9,4.865,-61.423,0.0,0.0,0.0,100.0,12.05,0.01
2001,5,6,10,4.863,-61.369,0.0,0.0,0.0,100.0,11.49,0.01
2001,5,6,11,4.839,-61.275,0.0,0.0,0.0,100.0,11.455,0.01
2001,5,6,12,4.797,-61.119,0.0,0.0,0.0,100.0,11.365,0.01
2001,5,6,13,4.741,-60.923,0.0,0.0,0.0,100.0,10.828,0.01
2001,5,6,14,4.637,-60.72,0.0,0.0,0.0,100.0,10.288,0.01
2001,5,6,15,4.495,-60.572,0.0,0.0,0.0,100.0,9.806,0.01
2001,5,6,16,4.302,-60.478,0.0,0.0,0.0,100.0,10.147,0.01
2001,5,6,17,4.167,-60.416,0.0,0.0,0.0,100.0,10.151,0.01
2001,5,6,18,4.076,-60.337,0.0,0.0,0.0,100.0,8.487,0.01
2001,5,6,19,3.65,-60.392,0.0,0.0,0.0,100.0,1.472,0.01
2001,5,6,20,3.227,-60.603,0.0,0.0,0.0,100.0,358.89,0.01
2001,5,6,21,3.109,-60.759,0.0,0.0,0.0,100.0,359.712,0.01
2001,5,6,22,3.156,-60.986,0.0,0.0,0.0,100.0,359.858,0.01
2001,5,6,23,3.236,-61.267,0.0,0.0,0.0,100.0,1.522,0.01
2001,5,7,0,3.417,-61.423,0.0,0.0,0.0,100.0,6.036,0.01
2001,5,7,1,3.531,-61.384,0.0,0.0,0.0,100.0,8.524,0.01
2001,5,7,2,3.585,-61.197,0.0,0.0,0.0,100.0,9.154,0.01
2001,5,7,3,3.622,-60.97,0.0,0.0,0.0,100.0,9.686,0.01
2001,5,7,4,3.667,-60.783,0.0,0.0,0.0,100.0,10.185,0.01
2001,5,7,5,3.76,-60.58,0.0,0.0,0.0,100.0,11.263,0.01
2001,5,7,6,3.865,-60.384,0.0,0.0,0.0,100.0,12.491,0.01
2001,5,7,7,3.965,-60.158,0.0,0.0,0.0,100.0,12.749,0.01
2001,5,7,8,4.051,-59.923,0.0,0.0,0.0,100.0,12.589,0.01
2001,5,7,9,4.113,-59.712,0.0,0.0,0.0,100.0,12.505,0.01
2001,5,7,10,4.157,-59.533,0.0,0.0,0.0,100.0,12.26,0.01
2001,5,7,11,4.135,-59.767,0.0,0.0,0.0,100.0,13.774,0.01
2001,5,7,12,4.094,-60.314,0.0,0.0,0.0,100.0,18.124,0.01
2001,5,7,13,4.136,-60.837,0.0,0.0,0.0,100.0,23.369,0.01
2001,5,7,14,4.222,-61.275,0.0,0.0,0.0,100.0,28.272,0.01
2001,5,7,15,4.34,-61.595,0.0,0.0,0.0,100.0,31.83,0.01
2001,5,7,16,4.429,-61.853,0.0,0.0,0.0,100.0,33.998,0.01
2001,5,7,17,4.462,-61.705,0.0,0.0,0.0,100.0,32.994,0.01
2001,5,7,18,4.35,-61.306,0.0,0.0,0.0,100.0,27.025,0.01
2001,5,7,19,4.252,-61.08,0.0,0.0,0.0,100.0,23.268,0.01
2001,5,7,20,4.233,-61.017,0.0,0.0,0.0,100.0,21.546,0.01
2001,5,7,21,4.172,-60.955,0.0,0.0,0.0,100.0,19.928,0.01
2001,5,7,22,4.264,-60.97,0.0,0.0,0.0,100.0,20.261,0.01
2001,5,7,23,4.265,-61.111,0.0,0.0,0.0,100.0,19.364,0.01
2001,5,8,0,4.188,-61.283,0.0,0.0,0.0,100.0,18.604,0.01
2001,5,8,1,4.272,-61.455,0.0,0.0,0.0,100.0,19.33,0.01
2001,5,8,2,4.322,-61.658,0.0,0.0,0.0,100.0,19.647,0.01
2001,5,8,3,4.356,-61.798,0.0,0.0,0.0,100.0,19.052,0.01
2001,5,8,4,4.422,-61.861,0.0,0.0,0.0,100.0,18.115,0.01
2001,5,8,5,4.544,-61.845,0.0,0.0,0.0,100.0,17.718,0.01
2001,5,8,6,4.699,-61.759,0.0,0.0,0.0,100.0,18.013,0.01
2001,5,8,7,4.867,-61.666,0.0,0.0,0.0,100.0,18.435,0.01
2001,5,8,8,5.015,-61.525,0.0,0.0,0.0,100.0,18.435,0.01
2001,5,8,9,5.131,-61.377,0.0,0.0,0.0,100.0,18.187,0.01
2001,5,8,10,5.25,-61.197,0.0,0.0,0.0,100.0,17.761,0.01
2001,5,8,11,5.485,-61.4,0.0,0.0,0.0,100.0,18.693,0.01
2001,5,8,12,5.568,-62.009,0.0,0.0,0.0,100.0,21.309,0.01
2001,5,8,13,5.612,-62.595,0.0,0.0,0.0,100.0,24.246,0.01
2001,5,8,14,5.747,-63.056,0.0,0.0,0.0,100.0,26.913,0.01
2001,5,8,15,5.842,-63.462,0.0,0.0,0.0,100.0,28.69,0.01
2001,5,8,16,5.832,-63.837,0.0,0.0,0.0,100.0,29.45,0.01
2001,5,8,17,5.471,-63.541,0.0,0.0,0.0,100.0,28.395,0.01
2001,5,8,18,5.352,-62.705,0.0,0.0,0.0,100.0,24.582,0.01
2001,5,8,19,5.498,-61.923,0.0,0.0,0.0,100.0,21.68,0.01
2001,5,8,20,5.591,-61.212,0.0,0.0,0.0,100.0,19.169,0.01
2001,5,8,21,5.617,-60.509,0.0,0.0,0.0,100.0,17.15,0.01
2001,5,8,22,5.664,-59.798,0.0,0.0,0.0,100.0,15.685,0.01
2001,5,8,23,5.685,-59.08,0.0,0.0,0.0,100.0,14.647,0.01
2001,5,9,0,5.662,-58.377,0.0,0.0,0.0,100.0,13.729,0.01
2001,5,9,1,5.654,-57.697,0.0,0.0,0.0,100.0,12.692,0.01
2001,5,9,2,5.613,-57.033,0.0,0.0,0.0,100.0,11.889,0.01
2001,5,9,3,5.504,-56.4,0.0,0.0,0.0,100.0,11.214,0.01
2001,5,9,4,5.337,-55.9,0.0,0.0,0.0,100.0,10.8,0.01
2001,5,9,5,5.156,-55.525,0.0,0.0,0.0,100.0,10.476,0.01
2001,5,9,6,4.975,-55.228,0.0,0.0,0.0,100.0,10.039,0.01
2001,5,9,7,4.796,-54.916,0.0,0.0,0.0,100.0,9.186,0.01
2001,5,9,8,4.612,-54.666,0.0,0.0,0.0,100.0,8.377,0.01
2001,5,9,9,4.469,-54.455,0.0,0.0,0.0,100.0,7.634,0.01
2001,5,9,10,4.361,-54.298,0.0,0.0,0.0,100.0,6.17,0.01
2001,5,9,11,4.193,-54.197,0.0,0.0,0.0,100.0,4.595,0.01
2001,5,9,12,3.879,-54.369,0.0,0.0,0.0,100.0,4.39,0.01
2001,5,9,13,3.746,-54.931,0.0,0.0,0.0,100.0,10.818,0.01
2001,5,9,14,3.657,-55.291,0.0,0.0,0.0,100.0,14.096,0.01
2001,5,9,15,3.702,-55.572,0.0,0.0,0.0,100.0,20.117,0.01
2001,5,9,16,3.882,-55.728,0.0,0.0,0.0,100.0,27.184,0.01
2001,5,9,17,4.116,-55.634,0.0,0.0,0.0,100.0,32.363,0.01
2001,5,9,18,4.254,-55.384,0.0,0.0,0.0,100.0,33.311,0.01
2001,5,9,19,4.39,-55.103,0.0,0.0,0.0,100.0,33.238,0.01
2001,5,9,20,4.477,-54.822,0.0,0.0,0.0,100.0,32.747,0.01
2001,5,9,21,4.508,-54.619,0.0,0.0,0.0,100.0,32.616,0.01
2001,5,9,22,4.477,-54.439,0.0,0.0,0.0,100.0,33.468,0.01
2001,5,9,23,4.436,-54.361,0.0,0.0,0.0,100.0,34.306,0.01
2001,5,10,0,4.445,-54.408,0.0,0.0,0.0,100.0,34.472,0.01
2001,5,10,1,4.507,-54.478,0.0,0.0,0.0,100.0,34.048,0.01
2001,5,10,2,4.635,-54.587,0.0,0.0,0.0,100.0,33.101,0.01
2001,5,10,3,4.805,-54.673,0.0,0.0,0.0,100.0,31.571,0.01
2001,5,10,4,4.987,-54.759,0.0,0.0,0.0,100.0,29.778,0.01
2001,5,10,5,5.158,-54.822,0.0,0.0,0.0,100.0,27.807,0.01
2001,5,10,6,5.314,-54.931,0.0,0.0,0.0,100.0,26.075,0.01
2001,5,10,7,5.449,-55.056,0.0,0.0,0.0,100.0,24.838,0.01
2001,5,10,8,5.517,-55.275,0.0,0.0,0.0,100.0,23.625,0.01
2001,5,10,9,5.515,-55.587,0.0,0.0,0.0,100.0,22.751,0.01
2001,5,10,10,5.495,-56.017,0.0,0.0,0.0,100.0,21.605,0.01
2001,5,10,11,5.532,-56.627,0.0,0.0,0.0,100.0,23.379,0.01
2001,5,10,12,5.608,-57.158,0.0,0.0,0.0,100.0,26.208,0.01
2001,5,10,13,5.61,-57.291,0.0,0.0,0.0,100.0,28.171,0.01
2001,5,10,14,5.647,-56.955,0.0,0.0,0.0,100.0,28.87,0.01
2001,5,10,15,5.91,-56.291,0.0,0.0,0.0,100.0,28.157,0.01
2001,5,10,16,6.089,-55.642,0.0,0.0,0.0,100.0,28.176,0.01
2001,5,10,17,5.966,-54.931,0.0,0.0,0.0,100.0,27.874,0.01
2001,5,10,18,5.929,-54.173,0.0,0.0,0.0,100.0,26.362,0.01
2001,5,10,19,5.995,-53.541,0.0,0.0,0.0,100.0,23.826,0.01
2001,5,10,20,6.031,-53.033,0.0,0.0,0.0,100.0,20.947,0.01
2001,5,10,21,6.073,-52.634,0.0,0.0,0.0,99.812,18.062,0.01
2001,5,10,22,6.101,-52.283,0.0,0.0,0.0,99.062,15.371,0.01
2001,5,10,23,6.198,-51.97,0.0,0.0,0.0,98.75,13.931,0.01
2001,5,11,0,6.258,-51.705,0.0,0.0,0.0,98.375,12.839,0.01
2001,5,11,1,6.253,-51.447,0.0,0.0,0.0,98.25,11.24,0.01
2001,5,11,2,6.218,-51.166,0.0,0.0,0.0,97.938,9.912,0.01
2001,5,11,3,6.078,-50.955,0.0,0.0,0.0,98.0,9.172,0.01
2001,5,11,4,5.845,-50.752,0.0,0.0,0.0,97.875,8.997,0.01
2001,5,11,5,5.555,-50.431,0.0,0.0,0.0,97.438,9.635,0.01
2001,5,11,6,5.354,-50.048,0.0,0.0,0.0,97.188,10.851,0.01
2001,5,11,7,5.233,-49.705,0.0,0.0,0.0,97.062,12.065,0.01
2001,5,11,8,5.159,-49.408,0.0,0.0,0.0,97.125,12.773,0.01
2001,5,11,9,5.072,-49.103,0.0,0.0,0.0,97.188,12.816,0.01
2001,5,11,10,4.983,-48.752,0.0,0.0,0.0,97.125,12.402,0.01
2001,5,11,11,4.937,-48.619,0.0,0.0,0.0,98.062,12.893,0.01
2001,5,11,12,4.419,-48.752,0.0,0.0,0.0,98.375,11.628,0.01
2001,5,11,13,3.864,-49.009,0.0,0.0,0.0,98.625,5.918,0.01
2001,5,11,14,3.656,-49.314,0.0,0.0,0.0,98.125,8.355,0.01
2001,5,11,15,3.608,-49.572,0.0,0.0,0.0,97.938,14.548,0.01
2001,5,11,16,3.58,-49.72,0.0,0.0,0.0,97.938,19.107,0.01
2001,5,11,17,3.401,-49.564,0.0,0.0,0.0,97.125,20.017,0.01
2001,5,11,18,3.349,-49.15,0.0,0.0,0.0,96.875,16.533,0.01
2001,5,11,19,3.049,-48.642,0.0,0.0,0.0,96.812,11.08,0.01
2001,5,11,20,2.701,-48.111,0.0,0.0,0.0,96.625,9.49,0.01
2001,5,11,21,2.305,-47.673,0.0,0.0,0.0,96.688,9.558,0.01
2001,5,11,22,1.81,-47.377,0.0,0.0,0.0,97.438,6.941,0.01
2001,5,11,23,1.446,-47.212,0.0,0.0,0.0,97.938,1.239,0.01
2001,5,12,0,1.364,-47.127,0.0,0.0,0.0,98.312,4.927,0.01
2001,5,12,1,1.358,-46.97,0.0,0.0,0.0,99.25,5.612,0.01
2001,5,12,2,1.269,-46.556,0.0,0.0,0.0,100.0,3.884,0.01
2001,5,12,3,1.297,-46.197,0.0,0.0,0.0,100.0,1.035,0.01
2001,5,12,4,1.328,-45.892,0.0,0.0,0.0,100.0,0.337,0.01
2001,5,12,5,1.313,-45.673,0.0,0.0,0.0,100.0,2.045,0.01
2001,5,12,6,1.193,-45.408,0.0,0.0,0.0,100.0,5.636,0.01
2001,5,12,7,1.008,-45.095,0.0,0.0,0.0,100.0,12.529,0.01
2001,5,12,8,0.85,-44.822,0.0,0.0,0.0,100.0,24.444,0.01
2001,5,12,9,0.763,-44.611,0.0,0.0,0.0,100.0,37.926,0.01
2001,5,12,10,0.75,-44.455,0.0,0.0,0.0,100.0,51.34,0.01
2001,5,12,11,0.752,-44.337,0.0,0.0,0.0,100.0,66.098,0.01
2001,5,12,12,0.77,-44.306,0.0,0.0,0.0,100.0,84.174,0.01
2001,5,12,13,0.847,-44.33,0.0,0.0,0.0,100.0,108.268,0.01
2001,5,12,14,1.039,-44.697,0.0,0.0,0.0,100.0,126.439,0.01
2001,5,12,15,1.316,-45.158,0.0,0.0,0.0,100.0,137.886,0.01
2001,5,12,16,1.689,-45.791,0.0,0.0,0.0,100.0,144.031,0.01
2001,5,12,17,1.991,-46.377,0.0,0.0,0.0,100.0,143.94,0.01
2001,5,12,18,2.226,-46.877,0.0,0.0,0.0,100.0,140.555,0.01
2001,5,12,19,2.438,-47.228,0.0,0.0,0.0,100.0,136.948,0.01
2001,5,12,20,2.635,-47.572,0.0,0.0,0.0,100.0,134.159,0.01
2001,5,12,21,2.83,-48.056,0.0,0.0,0.0,100.0,131.082,0.01
2001,5,12,22,3.0,-48.752,0.0,0.0,0.0,100.0,127.914,0.01
2001,5,12,23,3.141,-49.345,0.0,0.0,0.0,100.0,126.3,0.01
2001,5,13,0,3.235,-49.736,0.0,0.0,0.0,100.0,124.074,0.01
2001,5,13,1,3.275,-50.048,0.0,0.0,0.0,100.0,119.745,0.01
2001,5,13,2,3.267,-50.384,0.0,0.0,0.0,100.0,113.99,0.01
2001,5,13,3,3.217,-50.798,0.0,0.0,0.0,100.0,107.379,0.01
2001,5,13,4,3.101,-51.259,0.0,0.0,0.0,100.0,101.48,0.01
2001,5,13,5,3.026,-51.791,0.0,0.0,0.0,100.0,96.226,0.01
