Source,Latitude,Longitude,Time Zone,Elevation
NASA,-90.0,-0.0,14,2811.04
Year,Month,Day,Hour,Wspd,Tdry,DHI,DNI,GHI,rh,wdir,Albedo
2010,11,27,4,1.432,-36.658,157.523,294.609,349.828,96.875,132.568,0.789
2002,11,27,5,4.284,-39.837,139.773,259.695,308.961,94.438,357.805,0.82
2021,11,27,6,0.993,-27.322,125.031,283.195,327.719,97.062,121.814,0.805
2021,11,27,7,0.971,-27.377,122.781,287.297,331.359,96.5,115.741,0.812
2021,11,27,8,0.811,-27.4,123.938,294.625,339.445,96.062,105.642,0.82
2002,11,27,9,4.207,-39.556,130.148,278.922,326.18,94.312,353.495,0.82
2010,11,27,10,1.283,-38.142,130.469,289.898,337.602,95.938,83.005,0.797
2021,11,27,11,0.677,-27.283,113.953,263.469,305.461,95.25,352.711,0.82
2021,11,27,12,0.896,-27.314,114.164,273.133,315.344,95.125,317.121,0.805
2021,11,27,13,1.288,-27.439,111.273,272.734,313.953,95.125,290.963,0.805
2021,11,27,14,1.756,-27.634,115.609,272.484,315.305,95.062,274.594,0.812
2021,11,27,15,2.241,-27.9,120.852,275.281,319.953,95.125,263.594,0.789
2021,11,27,16,2.723,-28.205,134.008,272.312,321.672,94.938,255.884,0.797
2002,11,27,17,3.058,-37.775,132.609,291.453,339.891,89.75,332.126,0.773
2021,11,27,18,3.254,-28.845,124.547,267.656,313.008,94.5,251.087,0.789
2021,11,27,19,3.47,-29.197,152.758,279.539,334.789,94.375,250.259,0.758
2002,11,27,20,2.427,-38.025,122.461,280.352,324.203,93.188,328.562,0.789
2002,11,27,21,2.522,-38.103,123.875,272.992,317.055,93.375,328.427,0.797
2002,11,27,22,2.687,-38.095,127.992,267.68,312.938,92.938,327.465,0.805
2002,11,27,23,2.854,-38.064,119.25,266.844,308.812,92.938,326.049,0.805
2002,11,28,0,2.942,-37.986,112.547,266.5,305.992,93.25,324.622,0.82
2002,11,28,1,2.945,-37.791,117.422,271.867,313.023,93.438,322.978,0.805
2006,11,28,2,2.655,-30.869,109.039,255.578,293.844,96.938,345.514,0.758
2002,11,28,3,2.963,-37.322,114.008,267.203,307.305,93.5,320.349,0.797
2002,11,28,4,2.993,-37.15,111.977,265.453,305.023,93.625,318.068,0.789
2006,11,28,5,2.911,-30.361,112.422,267.539,307.508,96.688,345.069,0.75
2006,11,28,6,2.996,-30.259,115.258,263.688,304.953,96.688,345.964,0.766
2006,11,28,7,3.075,-30.181,111.352,262.32,302.484,96.75,347.976,0.773
2006,11,28,8,3.161,-30.103,118.938,266.664,309.898,96.688,350.468,0.766
2006,11,28,9,3.273,-30.048,118.836,271.227,314.734,96.625,353.146,0.766
2006,11,28,10,3.414,-30.009,117.859,276.773,320.203,96.562,356.064,0.766
2014,11,28,11,2.595,-39.634,126.023,285.875,332.57,93.5,4.835,0.797
2015,11,28,12,3.445,-34.775,123.672,275.461,321.352,93.25,20.161,0.781
2002,11,28,13,3.552,-35.087,138.562,332.078,383.656,95.75,311.791,0.836
2002,11,28,14,3.57,-34.939,140.797,316.531,368.93,96.25,313.581,0.789
2002,11,28,15,3.591,-34.837,136.523,317.914,368.633,96.375,314.471,0.789
2002,11,28,16,3.574,-34.798,133.5,309.414,358.82,96.188,315.089,0.773
2002,11,28,17,3.393,-34.767,144.016,307.789,360.82,95.812,316.306,0.773
2002,11,28,18,3.125,-34.759,158.398,302.797,360.773,95.25,320.58,0.773
2002,11,28,19,2.935,-34.853,127.859,289.641,336.125,94.938,327.833,0.773
2002,11,28,20,2.921,-35.002,148.953,287.438,341.211,94.688,332.955,0.781
2002,11,28,21,2.96,-35.166,136.516,283.328,332.289,94.438,337.496,0.781
2002,11,28,22,3.012,-35.345,132.094,284.016,331.109,94.312,341.236,0.789
2002,11,28,23,3.068,-35.642,130.016,294.82,340.969,94.812,343.734,0.789
2002,11,29,0,3.086,-35.994,123.922,270.773,314.625,95.0,344.134,0.797
2002,11,29,1,3.182,-36.283,128.984,270.164,315.75,94.938,343.745,0.797
2002,11,29,2,3.16,-36.525,123.773,266.461,310.242,94.75,344.074,0.797
2002,11,29,3,3.051,-36.736,117.109,268.047,309.586,94.562,344.861,0.797
2002,11,29,4,2.89,-36.931,120.828,276.875,319.914,94.438,346.715,0.789
2002,11,29,5,2.727,-37.025,126.328,281.852,327.117,93.75,349.269,0.781
2002,11,29,6,2.594,-37.048,130.07,283.953,330.883,93.375,352.212,0.789
2002,11,29,7,2.432,-37.095,134.336,286.234,335.07,93.688,354.656,0.789
2002,11,29,8,2.278,-37.173,120.859,278.68,322.953,94.062,356.46,0.797
2002,11,29,9,2.158,-37.267,137.789,287.469,338.297,94.5,357.718,0.797
2010,11,29,10,3.735,-41.119,136.164,304.086,354.656,94.688,347.068,0.789
2010,11,29,11,3.738,-41.064,133.539,305.289,355.133,94.25,351.345,0.789
2002,11,29,12,1.836,-37.666,139.32,290.562,342.734,95.75,0.731,0.805
2021,11,29,13,1.847,-32.197,141.766,319.336,372.656,93.125,128.13,0.766
2002,11,29,14,1.573,-38.002,158.719,288.672,348.195,96.188,8.854,0.805
2002,11,29,15,1.524,-38.15,149.188,292.875,348.711,96.25,15.461,0.805
2002,11,29,16,1.523,-38.275,152.062,285.219,341.93,96.188,21.038,0.805
2002,11,29,17,1.499,-38.337,156.461,277.219,335.281,95.875,24.963,0.797
2002,11,29,18,1.478,-38.384,147.664,278.516,332.984,95.938,25.346,0.797
2010,11,29,19,2.074,-40.705,161.711,302.219,361.484,95.938,350.68,0.781
2002,11,29,20,1.477,-38.462,132.0,275.484,323.516,95.875,18.818,0.789
2010,11,29,21,1.825,-40.916,125.125,287.07,332.32,96.125,346.38,0.805
2002,11,29,22,1.453,-38.447,140.102,270.5,320.844,95.625,14.634,0.797
2010,11,29,23,1.94,-40.955,115.656,277.062,318.453,95.688,343.389,0.812
2010,11,30,0,2.263,-40.837,153.531,286.32,341.102,95.312,345.196,0.797
2010,11,30,1,2.532,-40.658,137.719,291.438,340.516,95.125,344.977,0.789
2010,11,30,2,2.707,-40.423,144.102,301.664,353.055,94.938,344.6,0.773
2010,11,30,3,2.796,-40.197,142.961,294.164,345.289,94.938,344.604,0.781
2015,11,30,4,6.291,-30.556,149.992,292.656,346.438,89.125,5.916,0.773
2015,11,30,5,6.295,-30.361,145.836,291.836,344.438,91.75,3.772,0.781
2010,11,30,6,2.597,-39.752,164.461,311.367,371.195,95.875,338.839,0.766
2010,11,30,7,2.48,-39.697,161.188,315.352,374.414,96.0,336.019,0.758
2015,11,30,8,5.851,-30.345,130.031,294.094,342.023,95.312,354.099,0.812
2015,11,30,9,5.49,-30.384,174.711,302.539,367.398,95.188,352.066,0.797
2015,11,30,10,5.189,-30.502,146.914,326.758,381.641,95.188,350.467,0.812
2017,11,30,11,2.889,-33.244,177.688,298.406,365.359,94.625,6.99,0.781
2015,11,30,12,3.928,-30.291,131.148,302.891,352.297,92.875,356.808,0.797
2018,11,30,13,2.528,-34.033,144.555,300.602,355.258,93.562,42.119,0.781
2018,11,30,14,2.74,-33.955,139.367,297.711,350.398,93.188,45.462,0.789
2018,11,30,15,2.907,-33.884,115.031,289.688,333.086,92.812,46.742,0.805
2018,11,30,16,3.005,-33.814,108.867,275.344,316.273,92.375,48.478,0.82
2018,11,30,17,3.259,-33.955,109.078,276.797,317.602,93.75,45.194,0.812
2018,11,30,18,3.468,-34.189,116.18,286.398,329.602,95.25,40.615,0.805
2018,11,30,19,3.617,-34.494,123.836,295.953,341.695,95.938,39.742,0.805
2018,11,30,20,3.729,-34.705,126.43,296.906,343.289,95.938,39.56,0.805
2018,11,30,21,3.905,-34.853,131.359,310.68,358.555,96.125,39.806,0.797
2018,11,30,22,4.245,-34.986,133.695,292.93,341.375,96.125,40.521,0.797
2008,11,30,23,1.936,-36.314,141.367,294.836,345.984,89.625,6.953,0.789
2018,12,1,0,4.53,-33.4,142.125,294.5,345.617,85.75,35.17,0.789
2010,12,1,1,3.801,-36.408,139.312,294.055,344.078,91.875,321.175,0.766
2010,12,1,2,4.057,-36.087,144.016,295.195,346.945,91.75,320.548,0.773
2010,12,1,3,4.212,-35.783,140.805,294.547,345.273,91.875,319.514,0.766
2010,12,1,4,4.306,-35.478,137.852,294.055,343.938,91.875,318.53,0.773
2010,12,1,5,4.436,-35.4,143.141,297.047,349.141,93.75,315.642,0.781
2010,12,1,6,4.382,-35.462,135.703,295.828,345.547,95.438,313.483,0.781
2010,12,1,7,4.243,-35.494,163.211,306.055,366.289,95.75,314.403,0.773
2010,12,1,8,4.199,-35.517,160.023,308.508,368.008,95.812,316.206,0.766
2010,12,1,9,4.233,-35.548,153.75,311.086,368.656,95.625,316.197,0.766
2010,12,1,10,4.315,-35.595,158.914,314.383,374.25,95.312,314.486,0.773
2010,12,1,11,4.329,-35.47,159.117,325.117,385.359,94.062,318.658,0.773
2010,12,1,12,4.466,-35.283,149.898,317.711,374.656,93.438,325.476,0.773
2010,12,1,13,4.671,-35.173,147.711,317.945,374.156,93.188,329.661,0.773
2010,12,1,14,4.836,-35.103,116.008,289.359,333.5,92.938,332.276,0.789
2010,12,1,15,4.916,-35.064,154.539,319.766,378.461,92.688,334.29,0.773
2010,12,1,16,4.915,-35.048,147.648,320.703,376.578,92.438,336.981,0.773
2010,12,1,17,4.726,-35.08,150.039,315.641,372.141,92.25,336.316,0.773
2010,12,1,18,4.358,-35.166,146.43,314.977,369.789,92.188,334.629,0.773
2010,12,1,19,3.965,-35.275,141.625,304.57,357.227,92.312,335.808,0.781
2004,12,1,20,3.85,-33.642,152.68,335.656,392.219,95.188,356.743,0.766
2010,12,1,21,3.279,-35.595,142.961,298.578,351.039,93.25,341.09,0.781
2010,12,1,22,3.101,-35.767,139.25,294.695,345.492,93.562,341.793,0.781
2010,12,1,23,3.098,-35.908,149.578,296.586,350.906,93.75,346.139,0.773
2010,12,2,0,3.214,-35.986,167.055,297.922,358.406,93.812,352.599,0.766
2010,12,2,1,3.307,-35.986,170.562,297.133,358.82,93.562,357.969,0.766
2002,12,2,2,2.412,-38.744,126.906,282.352,328.266,93.625,10.072,0.812
2002,12,2,3,2.45,-38.548,146.602,294.891,348.07,93.625,8.621,0.797
2002,12,2,4,2.462,-38.369,145.32,297.5,350.43,93.625,6.742,0.797
2002,12,2,5,2.608,-38.298,143.289,298.531,351.023,94.438,3.951,0.797
2002,12,2,6,2.734,-38.275,140.945,300.359,352.336,95.125,359.509,0.789
2002,12,2,7,2.803,-38.212,125.781,293.406,340.133,95.375,356.324,0.797
2002,12,2,8,2.815,-38.103,138.43,305.117,356.922,95.438,353.467,0.789
2004,12,2,9,4.748,-32.837,135.57,313.07,364.328,94.75,10.811,0.758
2010,12,2,10,2.382,-36.916,125.234,302.961,350.453,95.938,355.673,0.797
2004,12,2,11,4.744,-33.103,118.469,294.344,339.625,96.25,10.533,0.781
2004,12,2,12,4.512,-33.509,122.648,293.719,340.75,96.75,14.951,0.773
2004,12,2,13,4.296,-33.861,126.992,291.664,340.445,96.875,18.995,0.766
2004,12,2,14,4.143,-34.142,124.938,292.43,340.414,96.938,21.922,0.766
2002,12,2,15,3.195,-35.509,136.039,320.555,372.539,85.5,344.978,0.812
2002,12,2,16,3.275,-35.072,127.57,315.305,363.883,84.562,343.078,0.812
2002,12,2,17,3.281,-34.931,123.273,315.984,362.695,85.188,340.961,0.828
2010,12,2,18,1.743,-37.002,150.828,311.68,368.516,92.562,358.202,0.773
2002,12,2,19,2.891,-35.072,117.57,301.18,345.172,89.375,338.774,0.82
2002,12,2,20,2.709,-35.087,121.273,300.594,345.664,90.938,343.237,0.812
2002,12,2,21,2.637,-35.103,123.844,298.992,344.727,92.125,349.589,0.812
